principal component analysis  (Abstract) AND Meteorology & Atmospheric Sciences  (Web of Science Categories)
Timespan: 1900-2024. 

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024"
"Artificial intelligence in forecasting central pressure drop and maximum sustained wind speed of cyclonic systems over Arabian Sea: skill comparison with conventional models","Sarkar, Ishita; Chaudhuri, Sutapa; Pal, Jayanti","","","","METEOROLOGY AND ATMOSPHERIC PHYSICS","JUN 2021","2021","133","3","","","","803","822","","10.1007/s00703-021-00777-2","","","2","0.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"Factors influencing acceptance or rejection regarding being the host community for post-disaster resettlements in developing countries","Geekiyanage, Devindi; Keraminiyage, Kaushal; Fernando, Terrence; Jayawickrama, Thilini","","","","INTERNATIONAL JOURNAL OF DISASTER RISK REDUCTION","FEB 1 2021","2021","53","","","","","","","101973","10.1016/j.ijdrr.2020.101973","","","2","0.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"Large-scale emulation of spatio-temporal variation in temperature under climate change","Yuan, Xiao-Chen; Zhang, Nan; Wang, Wei-Zheng; Wei, Yi-Ming","","","","ENVIRONMENTAL RESEARCH LETTERS","JAN 2021","2021","16","1","","","","","","014041","10.1088/1748-9326/abd213","","","2","0.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"Dominant United States Cold-Season near surface temperature anomaly patterns derived from kernel methods","Mercer, Andrew E.","","","","INTERNATIONAL JOURNAL OF CLIMATOLOGY","MAR 30 2021","2021","41","4","","","","2383","2396","","10.1002/joc.6965","","","2","0.40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"Spatial and temporal patterns of precipitation in Montenegro","Culafic, Golub; Popov, Tatjana; Gnjato, Slobodan; Bajic, Davorin; Trbic, Goran; Mitrovic, Luka","","","","IDOJARAS","OCT-DEC 2020","2020","124","4","","","","499","519","","10.28974/idojaras.2020.4.5","","","2","0.40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"Accumulation Characteristics of Metals and Metalloids in Plants Collected from Ny-Ålesund, Arctic","Ma, Hongmei; Shi, Guitao; Cheng, Yongqian","","","","ATMOSPHERE","OCT 2020","2020","11","10","","","","","","1129","10.3390/atmos11101129","","","2","0.40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"Objective approach for rainstorm based on dual-factor feature extraction and generalized regression neural network","Huang Xiaoyan; He Li; Zhao Huasheng; Huang Ying; Wu Yushuang","","","","NATURAL HAZARDS","DEC 2020","2020","104","3","","","","1987","2002","","10.1007/s11069-020-04258-4","","","2","0.40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1"
"Characterization of snowfall events in the northern Iberian Peninsula and the synoptic classification of heavy episodes (1988-2018)","Davila, Fernando de Pablo; Soriano, Luis J. Rivas; Mora Garcia, Manuel; Gonzalez-Zamora, Angel","","","","INTERNATIONAL JOURNAL OF CLIMATOLOGY","JAN 2021","2021","41","1","","","","699","713","","10.1002/joc.6646","","","2","0.40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"Impact of vertical structure of the atmosphere on the variability in summer monsoon rainfall over Gangetic West Bengal, India","Mondal, Paramita; Chaudhuri, Sutapa; Das, Debanjana; Das, Arindam","","","","THEORETICAL AND APPLIED CLIMATOLOGY","MAY 2020","2020","140","3-4","","","","1359","1371","","10.1007/s00704-020-03174-8","","","2","0.40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0"
"Vulnerability of agricultural households to climate change in hill state of north Western Himalaya","Panwar, Pankaj; Bhatt, V. K.; Pal, Sharmistha; Loria, Nancy; Alam, N. M.; Sharma, N. K.; Mishra, P. K.","","","","MAUSAM","APR 2020","2020","71","2","","","","199","208","","","","","2","0.40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0"
